Main.study,Expansion,Site.name,Site.ID,Ind.num.cont,Sample.ID,GridRef,Lat,Lng,X,Y,Grid.10km,Day.col,Mnth.col,Yr.col,10km.1st.rec,site.1st.rec,years.col.10km,years.col.site,Day.photo,Month.photo,Year.photo,Calib.group,Calib.day,Calib.month,Scale_dmg,Dmg,Age,cropped,FW_used,Photo.FW.D.ID,Photo.FW.V.ID,HW_used,Photo.HW.D.ID,Photo.HW.V.ID,Landmarked,Hairy_AC
etcGBS,England,Soddy Gap,SodG,260,PA-E-15-SodG-2018-02,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,2,1,3,Y,L,PA_15_SodG_02_D_calibrated,PA_15_SodG_02_V_calibrated,L,PA_15_SodG_02_D_calibrated,PA_15_SodG_02_V_calibrated,FW/HW,very
etcGBS,England,Soddy Gap,SodG,261,PA-E-15-SodG-2018-03,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,1,2,3,Y,R,PA_15_SodG_03_D_calibrated,PA_15_SodG_03_V_calibrated,L,PA_15_SodG_03_D_calibrated,PA_15_SodG_03_V_calibrated,FW/HW,very
etcGBS,England,Soddy Gap,SodG,262,PA-E-15-SodG-2018-04,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,2,2,4,Y,L,PA_15_SodG_04_D_calibrated,PA_15_SodG_04_V_calibrated,R,PA_15_SodG_04_D_calibrated,PA_15_SodG_04_V_calibrated,FW/HW,Light
etcGBS,England,Soddy Gap,SodG,263,PA-E-15-SodG-2018-05,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,1,1,2,Y,L,PA_15_SodG_05_D_calibrated,PA_15_SodG_05_V_calibrated,L,PA_15_SodG_05_D_calibrated,PA_15_SodG_05_V_calibrated,FW/HW,Med
etcGBS,England,Soddy Gap,SodG,264,PA-E-15-SodG-2018-06,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,1,1,2,Y,L,PA_15_SodG_06_D_calibrated,PA_15_SodG_06_V_calibrated,L,PA_15_SodG_06_D_calibrated,PA_15_SodG_06_V_calibrated,FW/HW,Very
etcGBS,England,Soddy Gap,SodG,265,PA-E-15-SodG-2018-07,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,2,1,3,Y,L,PA_15_SodG_07_D_calibrated,PA_15_SodG_07_V_calibrated,L,PA_15_SodG_07_D_calibrated,PA_15_SodG_07_V_calibrated,FW/HW,Very
etcGBS,England,Soddy Gap,SodG,266,PA-E-15-SodG-2018-08,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,1,2,3,Y,L,PA_15_SodG_08_D_calibrated,PA_15_SodG_08_V_calibrated,L,PA_15_SodG_08_D_calibrated,PA_15_SodG_08_V_calibrated,FW/HW,Very
etcGBS,England,Soddy Gap,SodG,267,PA-E-15-SodG-2018-09,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,3,1,4,Y,L,PA_15_SodG_09_D_calibrated,PA_15_SodG_09_V_calibrated,L,PA_15_SodG_09_D_calibrated,PA_15_SodG_09_V_calibrated,FW/HW,Very
etcGBS,England,Soddy Gap,SodG,268,PA-E-15-SodG-2018-10,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,3,1,4,Y,R,PA_15_SodG_10_D_calibrated,PA_15_SodG_10_V_calibrated,R,PA_15_SodG_10_D_calibrated,PA_15_SodG_10_V_calibrated,FW/HW,Very
etcGBS,England,Soddy Gap,SodG,269,PA-E-15-SodG-2018-11,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,2,1,3,Y,L,PA_15_SodG_11_D_calibrated,PA_15_SodG_11_V_calibrated,L,PA_15_SodG_11_D_calibrated,PA_15_SodG_11_V_calibrated,FW/HW,Very
etcGBS,England,Soddy Gap,SodG,270,PA-E-15-SodG-2018-12,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,2,1,3,Y,R,PA_15_SodG_12_D_calibrated,PA_15_SodG_12_V_calibrated,L,PA_15_SodG_12_D_calibrated,PA_15_SodG_12_V_calibrated,FW/HW,Med
etcGBS,England,Soddy Gap,SodG,271,PA-E-15-SodG-2018-13,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,3,1,4,Y,L,PA_15_SodG_13_D_calibrated,PA_15_SodG_13_V_calibrated,L,PA_15_SodG_13_D_calibrated,PA_15_SodG_13_V_calibrated,FW/HW,Light
etcGBS,England,Soddy Gap,SodG,272,PA-E-15-SodG-2018-14,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,4,3,7,Y,R,PA_15_SodG_14_D_calibrated,PA_15_SodG_14_V_calibrated,R,PA_15_SodG_14_D_calibrated,PA_15_SodG_14_V_calibrated,FW/HW,Light
etcGBS,England,Soddy Gap,SodG,273,PA-E-15-SodG-2018-15,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,3,1,4,Y,R,PA_15_SodG_15_D_calibrated,PA_15_SodG_15_V_calibrated,R,PA_15_SodG_15_D_calibrated,PA_15_SodG_15_V_calibrated,FW/HW,Very
etcGBS,England,Soddy Gap,SodG,274,PA-E-15-SodG-2018-16,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,2,1,3,Y,L,PA_15_SodG_16_D_calibrated,PA_15_SodG_16_V_calibrated,L,PA_15_SodG_16_D_calibrated,PA_15_SodG_16_V_calibrated,FW/HW,Light
etcGBS,England,Soddy Gap,SodG,275,PA-E-15-SodG-2018-17,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,3,1,4,Y,L,PA_15_SodG_17_D_calibrated,PA_15_SodG_17_V_calibrated,R,PA_15_SodG_17_D_calibrated,PA_15_SodG_17_V_calibrated,FW/HW,Med
etcGBS,England,Soddy Gap,SodG,276,PA-E-15-SodG-2018-18,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,2,1,3,Y,L,PA_15_SodG_18_D_calibrated,PA_15_SodG_18_V_calibrated,L,PA_15_SodG_18_D_calibrated,PA_15_SodG_18_V_calibrated,FW/HW,Med
etcGBS,England,Soddy Gap,SodG,277,PA-E-15-SodG-2018-19,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,2,2,4,Y,L,PA_15_SodG_19_D_calibrated,PA_15_SodG_19_V_calibrated,R,PA_15_SodG_19_D_calibrated,PA_15_SodG_19_V_calibrated,FW/HW,Very
etcGBS,England,Soddy Gap,SodG,278,PA-E-15-SodG-2018-20,NY0730032500,54.678997,-3.4392211,307300,532500,NY03,12,6,2018,2009,2009,10,10,9,7,2019,4,31,7,2,1,3,Y,R,PA_15_SodG_20_D_calibrated,PA_15_SodG_20_V_calibrated,L,PA_15_SodG_20_D_calibrated,PA_15_SodG_20_V_calibrated,FW/HW,Very
etcGBS,England,Langley Wood,L,279,PA-E-16-L-2018-01,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,2,1,3,Y,L,PA_16_L_01_D_calibrated,PA_16_L_01_V_calibrated,L,PA_16_L_01_D_calibrated,PA_16_L_01_V_calibrated,FW/HW,Very
etcGBS,England,Langley Wood,L,280,PA-E-16-L-2018-02,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,2,2,4,Y,R,PA_16_L_02_D_calibrated,PA_16_L_02_V_calibrated,R,PA_16_L_02_D_calibrated,PA_16_L_02_V_calibrated,FW/HW,Med
etcGBS,England,Langley Wood,L,281,PA-E-16-L-2018-03,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,3,2,5,Y,N,PA_16_L_03_D_calibrated,PA_16_L_03_V_calibrated,L,PA_16_L_03_D_calibrated,PA_16_L_03_V_calibrated,FW/HW,Light
etcGBS,England,Langley Wood,L,282,PA-E-16-L-2018-04,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,2,1,3,Y,R,PA_16_L_04_D_calibrated,PA_16_L_04_V_calibrated,L,PA_16_L_04_D_calibrated,PA_16_L_04_V_calibrated,FW/HW,Very
etcGBS,England,Langley Wood,L,283,PA-E-16-L-2018-05,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,1,1,2,Y,L,PA_16_L_05_D_calibrated,PA_16_L_05_V_calibrated,L,PA_16_L_05_D_calibrated,PA_16_L_05_V_calibrated,FW/HW,Very
etcGBS,England,Langley Wood,L,284,PA-E-16-L-2018-06,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,4,3,7,Y,L,PA_16_L_06_D_calibrated,PA_16_L_06_V_calibrated,R,PA_16_L_06_D_calibrated,PA_16_L_06_V_calibrated,FW/HW,Light
etcGBS,England,Langley Wood,L,285,PA-E-16-L-2018-07,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,2,1,3,Y,R,PA_16_L_07_D_calibrated,PA_16_L_07_V_calibrated,L,PA_16_L_07_D_calibrated,PA_16_L_07_V_calibrated,FW/HW,Very
etcGBS,England,Langley Wood,L,286,PA-E-16-L-2018-08,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,2,1,3,Y,L,PA_16_L_08_D_calibrated,PA_16_L_08_V_calibrated,L,PA_16_L_08_D_calibrated,PA_16_L_08_V_calibrated,FW/HW,Very
etcGBS,England,Langley Wood,L,287,PA-E-16-L-2018-09,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,2,2,4,Y,L,PA_16_L_09_D_calibrated,PA_16_L_09_V_calibrated,R,PA_16_L_09_D_calibrated,PA_16_L_09_V_calibrated,FW/HW,Med
etcGBS,England,Langley Wood,L,288,PA-E-16-L-2018-10,NY8321461635,54.949076,-2.263599,383214,561635,NY86,18,6,2018,2010,2010,9,9,9,7,2019,4,31,7,2,1,3,Y,R,PA_16_L_10_D_calibrated,PA_16_L_10_V_calibrated,L,PA_16_L_10_D_calibrated,PA_16_L_10_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,289,PA-E-17-ACW-2018-01,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,2,4,Y,L,PA_17_ACW_01_D_calibrated,PA_17_ACW_01_V_calibrated,L,PA_17_ACW_01_D_calibrated,PA_17_ACW_01_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,290,PA-E-17-ACW-2018-02,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,2,4,Y,L,PA_17_ACW_02_D_calibrated,PA_17_ACW_02_V_calibrated,N,PA_17_ACW_02_D_calibrated,PA_17_ACW_02_V_calibrated,FW/HW,
etcGBS,England,Ashington Community Woods,ACW,291,PA-E-17-ACW-2018-03,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,3,1,4,Y,L,PA_17_ACW_03_D_calibrated,PA_17_ACW_03_V_calibrated,R,PA_17_ACW_03_D_calibrated,PA_17_ACW_03_V_calibrated,FW/HW,Light
etcGBS,England,Ashington Community Woods,ACW,292,PA-E-17-ACW-2018-04,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,4,2,6,Y,L,PA_17_ACW_04_D_calibrated,PA_17_ACW_04_V_calibrated,R,PA_17_ACW_04_D_calibrated,PA_17_ACW_04_V_calibrated,FW/HW,Light
etcGBS,England,Ashington Community Woods,ACW,293,PA-E-17-ACW-2018-05,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,1,3,Y,L,PA_17_ACW_05_D_calibrated,PA_17_ACW_05_V_calibrated,L,PA_17_ACW_05_D_calibrated,PA_17_ACW_05_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,294,PA-E-17-ACW-2018-06,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,1,1,2,Y,L,PA_17_ACW_06_D_calibrated,PA_17_ACW_06_V_calibrated,L,PA_17_ACW_06_D_calibrated,PA_17_ACW_06_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,295,PA-E-17-ACW-2018-07,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,2,4,Y,L,PA_17_ACW_07_D_calibrated,PA_17_ACW_07_V_calibrated,L,PA_17_ACW_07_D_calibrated,PA_17_ACW_07_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,296,PA-E-17-ACW-2018-08,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,1,3,Y,R,PA_17_ACW_08_D_calibrated,PA_17_ACW_08_V_calibrated,L,PA_17_ACW_08_D_calibrated,PA_17_ACW_08_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,297,PA-E-17-ACW-2018-09,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,1,1,2,Y,L,PA_17_ACW_09_D_calibrated,PA_17_ACW_09_V_calibrated,R,PA_17_ACW_09_D_calibrated,PA_17_ACW_09_V_calibrated,FW/HW,Light
etcGBS,England,Ashington Community Woods,ACW,298,PA-E-17-ACW-2018-10,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,2,4,Y,R,PA_17_ACW_10_D_calibrated,PA_17_ACW_10_V_calibrated,L,PA_17_ACW_10_D_calibrated,PA_17_ACW_10_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,299,PA-E-17-ACW-2018-11,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,1,1,2,Y,L,PA_17_ACW_11_D_calibrated,PA_17_ACW_11_V_calibrated,L,PA_17_ACW_11_D_calibrated,PA_17_ACW_11_V_calibrated,FW/HW,Med
etcGBS,England,Ashington Community Woods,ACW,300,PA-E-17-ACW-2018-12,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,2,4,Y,L,PA_17_ACW_12_D_calibrated,PA_17_ACW_12_V_calibrated,R,PA_17_ACW_12_D_calibrated,PA_17_ACW_12_V_calibrated,FW/HW,Light
etcGBS,England,Ashington Community Woods,ACW,301,PA-E-17-ACW-2018-13,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,1,3,Y,L,PA_17_ACW_13_D_calibrated,PA_17_ACW_13_V_calibrated,L,PA_17_ACW_13_D_calibrated,PA_17_ACW_13_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,302,PA-E-17-ACW-2018-14,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,2,4,Y,L,PA_17_ACW_14_D_calibrated,PA_17_ACW_14_V_calibrated,L,PA_17_ACW_14_D_calibrated,PA_17_ACW_14_V_calibrated,FW/HW,Med
etcGBS,England,Ashington Community Woods,ACW,303,PA-E-17-ACW-2018-15,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,1,3,Y,L,PA_17_ACW_15_D_calibrated,PA_17_ACW_15_V_calibrated,L,PA_17_ACW_15_D_calibrated,PA_17_ACW_15_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,304,PA-E-17-ACW-2018-16,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,1,3,Y,R,PA_17_ACW_16_D_calibrated,PA_17_ACW_16_V_calibrated,R,PA_17_ACW_16_D_calibrated,PA_17_ACW_16_V_calibrated,FW/HW,Light
etcGBS,England,Ashington Community Woods,ACW,305,PA-E-17-ACW-2018-17,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,4,3,7,Y,L,PA_17_ACW_17_D_calibrated,PA_17_ACW_17_V_calibrated,R,PA_17_ACW_17_D_calibrated,PA_17_ACW_17_V_calibrated,FW/HW,Med
etcGBS,England,Ashington Community Woods,ACW,306,PA-E-17-ACW-2018-18,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,2,4,Y,R,PA_17_ACW_18_D_calibrated,PA_17_ACW_18_V_calibrated,L,PA_17_ACW_18_D_calibrated,PA_17_ACW_18_V_calibrated,FW/HW,Very
etcGBS,England,Ashington Community Woods,ACW,307,PA-E-17-ACW-2018-19,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,1,3,Y,L,PA_17_ACW_19_D_calibrated,PA_17_ACW_19_V_calibrated,L,PA_17_ACW_19_D_calibrated,PA_17_ACW_19_V_calibrated,FW/HW,Med
etcGBS,England,Ashington Community Woods,ACW,308,PA-E-17-ACW-2018-20,NZ2660089000,55.19456,-1.583699,426600,589000,NZ28,17,6,2018,2007,2010,12,9,11,7,2019,4,31,7,2,1,3,Y,L,PA_17_ACW_20_D_calibrated,PA_17_ACW_20_V_calibrated,L,PA_17_ACW_20_D_calibrated,PA_17_ACW_20_V_calibrated,FW/HW,Very
etcGBS,England,Garlieston,Garl,309,PA-E-18-Garl-2018-01,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,2,1,3,Y,L,PA_18_Garl_01_D_calibrated,PA_18_Garl_01_V_calibrated,L,PA_18_Garl_01_D_calibrated,PA_18_Garl_01_V_calibrated,FW/HW,very
etcGBS,England,Garlieston,Garl,310,PA-E-18-Garl-2018-02,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,1,1,2,Y,R,PA_18_Garl_02_D_calibrated,PA_18_Garl_02_V_calibrated,L,PA_18_Garl_02_D_calibrated,PA_18_Garl_02_V_calibrated,FW/HW,Med
etcGBS,England,Garlieston,Garl,311,PA-E-18-Garl-2018-03,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,3,2,5,Y,L,PA_18_Garl_03_D_calibrated,PA_18_Garl_03_V_calibrated,L,PA_18_Garl_03_D_calibrated,PA_18_Garl_03_V_calibrated,FW/HW,very
etcGBS,England,Garlieston,Garl,312,PA-E-18-Garl-2018-04,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,2,2,4,Y,R,PA_18_Garl_04_D_calibrated,PA_18_Garl_04_V_calibrated,R,PA_18_Garl_04_D_calibrated,PA_18_Garl_04_V_calibrated,FW/HW,Med
etcGBS,England,Garlieston,Garl,313,PA-E-18-Garl-2018-05,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,2,1,3,Y,L,PA_18_Garl_05_D_calibrated,PA_18_Garl_05_V_calibrated,L,PA_18_Garl_05_D_calibrated,PA_18_Garl_05_V_calibrated,FW/HW,Med
etcGBS,England,Garlieston,Garl,314,PA-E-18-Garl-2018-06,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,3,3,6,Y,R,PA_18_Garl_06_D_calibrated,PA_18_Garl_06_V_calibrated,L,PA_18_Garl_06_D_calibrated,PA_18_Garl_06_V_calibrated,FW/HW,Med
etcGBS,England,Garlieston,Garl,315,PA-E-18-Garl-2018-07,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,2,1,3,Y,L,PA_18_Garl_07_D_calibrated,PA_18_Garl_07_V_calibrated,L,PA_18_Garl_07_D_calibrated,PA_18_Garl_07_V_calibrated,FW/HW,Med
etcGBS,England,Garlieston,Garl,316,PA-E-18-Garl-2018-08,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,2,1,3,Y,L,PA_18_Garl_08_D_calibrated,PA_18_Garl_08_V_calibrated,L,PA_18_Garl_08_D_calibrated,PA_18_Garl_08_V_calibrated,FW/HW,Med
etcGBS,England,Garlieston,Garl,317,PA-E-18-Garl-2018-09,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,2,2,4,Y,L,PA_18_Garl_09_D_calibrated,PA_18_Garl_09_V_calibrated,R,PA_18_Garl_09_D_calibrated,PA_18_Garl_09_V_calibrated,FW/HW,Light
etcGBS,England,Garlieston,Garl,318,PA-E-18-Garl-2018-10,NX4884546659,54.791978,-4.35249,248845,546659,NX44,3,7,2018,2013,2015,6,4,11,7,2019,4,31,7,3,2,5,Y,R,PA_18_Garl_10_D_calibrated,PA_18_Garl_10_V_calibrated,L,PA_18_Garl_10_D_calibrated,PA_18_Garl_10_V_calibrated,FW/HW,Light
etcGBS,England,Culzean Country Park,CCP,319,PA-E-19-CCP-2018-01,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,R,PA_19_CCP_01_D_calibrated,PA_19_CCP_01_V_calibrated,L,PA_19_CCP_01_D_calibrated,PA_19_CCP_01_V_calibrated,FW/HW,Med
etcGBS,England,Culzean Country Park,CCP,320,PA-E-19-CCP-2018-02,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,L,PA_19_CCP_02_D_calibrated,PA_19_CCP_02_V_calibrated,L,PA_19_CCP_02_D_calibrated,PA_19_CCP_02_V_calibrated,FW/HW,Med
etcGBS,England,Culzean Country Park,CCP,321,PA-E-19-CCP-2018-03,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,3,5,Y,R,PA_19_CCP_03_D_calibrated,PA_19_CCP_03_V_calibrated,N,PA_19_CCP_03_D_calibrated,PA_19_CCP_03_V_calibrated,FW/HW,
etcGBS,England,Culzean Country Park,CCP,322,PA-E-19-CCP-2018-04,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,R,PA_19_CCP_04_D_calibrated,PA_19_CCP_04_V_calibrated,L,PA_19_CCP_04_D_calibrated,PA_19_CCP_04_V_calibrated,FW/HW,Very
etcGBS,England,Culzean Country Park,CCP,323,PA-E-19-CCP-2018-05,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,2,4,Y,R,PA_19_CCP_05_D_calibrated,PA_19_CCP_05_V_calibrated,L,PA_19_CCP_05_D_calibrated,PA_19_CCP_05_V_calibrated,FW/HW,Very
etcGBS,England,Culzean Country Park,CCP,324,PA-E-19-CCP-2018-06,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,1,1,2,Y,L,PA_19_CCP_06_D_calibrated,PA_19_CCP_06_V_calibrated,L,PA_19_CCP_06_D_calibrated,PA_19_CCP_06_V_calibrated,FW/HW,Med
etcGBS,England,Culzean Country Park,CCP,325,PA-E-19-CCP-2018-07,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,L,PA_19_CCP_07_D_calibrated,PA_19_CCP_07_V_calibrated,R,PA_19_CCP_07_D_calibrated,PA_19_CCP_07_V_calibrated,FW/HW,Light
etcGBS,England,Culzean Country Park,CCP,326,PA-E-19-CCP-2018-08,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,L,PA_19_CCP_08_D_calibrated,PA_19_CCP_08_V_calibrated,L,PA_19_CCP_08_D_calibrated,PA_19_CCP_08_V_calibrated,FW/HW,Very
etcGBS,England,Culzean Country Park,CCP,327,PA-E-19-CCP-2018-09,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,L,PA_19_CCP_09_D_calibrated,PA_19_CCP_09_V_calibrated,L,PA_19_CCP_09_D_calibrated,PA_19_CCP_09_V_calibrated,FW/HW,Med
etcGBS,England,Culzean Country Park,CCP,328,PA-E-19-CCP-2018-10,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,L,PA_19_CCP_10_D_calibrated,PA_19_CCP_10_V_calibrated,L,PA_19_CCP_10_D_calibrated,PA_19_CCP_10_V_calibrated,FW/HW,Med
etcGBS,England,Culzean Country Park,CCP,329,PA-E-19-CCP-2018-11,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,L,PA_19_CCP_11_D_calibrated,PA_19_CCP_11_V_calibrated,L,PA_19_CCP_11_D_calibrated,PA_19_CCP_11_V_calibrated,FW/HW,Med
etcGBS,England,Culzean Country Park,CCP,330,PA-E-19-CCP-2018-12,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,L,PA_19_CCP_12_D_calibrated,PA_19_CCP_12_V_calibrated,L,PA_19_CCP_12_D_calibrated,PA_19_CCP_12_V_calibrated,FW/HW,Med
etcGBS,England,Culzean Country Park,CCP,331,PA-E-19-CCP-2018-13,NS2239909775,55.34981,-4.802654,222399,609775,NS20,4,7,2018,2009,2009,10,10,11,7,2019,4,31,7,2,1,3,Y,L,PA_19_CCP_13_D_calibrated,PA_19_CCP_13_V_calibrated,L,PA_19_CCP_13_D_calibrated,PA_19_CCP_13_V_calibrated,FW/HW,Very
