 ,Label,Area,Mean,StdDev,Min,Max,XM,YM,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
485,ENM17_D_calibrated.png:cream,29228,174.78,28.79,66,235,430.86,635.91,215.41,172.76,128.15,775.25,5108554.00,5108554.00,196,351,141.18,493.07
486,ENM17_D_calibrated.png:brown,237333,62.59,24.31,10,203,451.13,670.69,704.82,428.74,135.03,791.06,14853588.00,14853588.00,208,331,129.20,498.99
487,ENM18_D_calibrated.png:wing,278524,58.52,41.42,10,247,473.65,693.68,771.69,459.54,133.39,842.17,16299880.00,16299880.00,230,347,135.14,498.97
488,ENM18_D_calibrated.png:cream,29385,161.57,30.55,60,247,464.04,651.96,241.59,154.87,125.67,830.87,4747790.00,4747790.00,228,355,134.56,480.74
489,ENM18_D_calibrated.png:brown,249139,46.37,20.20,10,195,477.54,710.81,733.06,432.73,133.82,842.17,11552090.00,11552090.00,230,347,135.14,498.97
490,ENM19_D_calibrated.png:wing,280257,79.81,40.16,13,248,457.35,684.11,759.02,470.13,129.10,843.74,22366572.00,22366572.00,237,342,132.41,497.18
491,ENM19_D_calibrated.png:cream,27621,179.52,28.74,84,248,441.10,635.37,220.73,159.33,113.36,818.26,4958601.00,4958601.00,234,347,130.74,486.70
492,ENM19_D_calibrated.png:brown,252636,68.91,22.21,13,199,461.99,698.01,725.20,443.56,129.82,843.74,17407971.00,17407971.00,237,342,132.41,497.18
493,ENM1_D_calibrated.png:wing,277325,75.98,41.24,13,229,476.62,690.10,758.81,465.33,132.01,833.98,21071740.00,21071740.00,255,354,132.18,497.27
494,ENM1_D_calibrated.png:cream,32178,171.00,27.42,77,229,454.61,650.50,218.86,187.20,106.32,803.85,5502501.00,5502501.00,255,357,130.31,491.83
495,ENM1_D_calibrated.png:brown,245147,63.51,22.00,13,216,484.40,704.10,723.87,431.20,132.60,833.98,15569239.00,15569239.00,255,354,132.18,497.27
496,ENM20_D_calibrated.png:wing,263396,74.21,43.87,12,218,708.26,701.17,762.14,440.03,139.39,835.64,19547770.00,19547770.00,454,389,138.93,483.72
497,ENM20_D_calibrated.png:cream,32565,172.70,29.85,75,218,676.70,668.58,228.05,181.81,121.27,796.54,5623818.00,5623818.00,448,406,140.65,469.29
498,ENM20_D_calibrated.png:brown,230831,60.32,22.57,12,182,721.01,714.29,724.28,405.79,139.90,835.64,13923952.00,13923952.00,454,389,138.93,483.72
499,ENM21_D_calibrated.png:wing,250073,57.16,38.76,13,205,477.92,704.85,743.19,428.43,135.79,816.49,14295207.00,14295207.00,231,371,136.99,468.37
500,ENM21_D_calibrated.png:cream,22250,158.40,28.36,58,205,435.62,662.75,204.33,138.65,122.63,790.61,3524413.00,3524413.00,227,378,135.72,450.95
501,ENM21_D_calibrated.png:brown,227823,47.28,21.72,13,179,491.87,718.72,713.54,406.53,136.29,816.49,10770794.00,10770794.00,231,371,136.99,468.37
502,ENM22_D_calibrated.png:wing,270476,91.88,45.12,11,249,495.47,642.79,770.02,447.24,127.55,845.38,24852070.00,24852070.00,281,294,130.59,494.20
503,ENM22_D_calibrated.png:cream,38270,181.65,29.25,83,249,494.33,626.82,285.87,170.45,115.99,822.44,6951880.00,6951880.00,310,281,127.44,478.47
504,ENM22_D_calibrated.png:brown,232206,77.09,26.14,11,218,495.89,648.96,716.30,412.75,128.55,845.38,17900190.00,17900190.00,281,294,130.59,494.20
505,ENM23_D_calibrated.png:wing,284739,70.22,40.48,11,233,503.62,681.85,789.19,459.38,129.93,867.75,19993197.00,19993197.00,268,322,129.25,495.91
506,ENM23_D_calibrated.png:cream,26850,170.88,28.15,63,233,483.84,628.58,229.27,149.11,103.32,862.97,4588141.00,4588141.00,268,324,129.59,486.44
507,ENM23_D_calibrated.png:brown,257889,59.74,23.71,11,189,509.50,697.69,758.18,433.09,131.03,867.75,15405056.00,15405056.00,268,322,129.25,495.91
508,ENM24_D_calibrated.png:wing,241305,91.15,39.05,14,231,461.03,676.16,708.15,433.86,131.14,786.31,21995896.00,21995896.00,257,359,135.31,468.07
509,ENM24_D_calibrated.png:cream,26557,176.19,23.87,93,231,441.15,642.05,218.55,154.72,115.31,768.17,4679205.00,4679205.00,259,365,133.52,446.56
510,ENM24_D_calibrated.png:brown,214748,80.64,25.27,14,197,466.40,685.37,673.00,406.28,132.09,786.31,17316691.00,17316691.00,257,359,135.31,468.07
511,ENM25_D_calibrated.png:wing,284335,92.18,46.45,15,249,460.82,673.00,765.24,473.09,126.28,820.75,26209017.00,26209017.00,281,307,129.31,506.07
512,ENM25_D_calibrated.png:cream,43349,182.81,28.77,81,249,450.37,638.76,261.74,210.87,106.90,809.64,7924836.00,7924836.00,275,315,127.42,486.88
513,ENM25_D_calibrated.png:brown,240986,75.87,25.56,15,212,465.36,687.88,716.92,427.99,127.15,820.75,18284181.00,18284181.00,281,307,129.31,506.07
514,ENM26_D_calibrated.png:wing,256422,65.95,39.45,11,241,490.71,707.30,745.41,438.00,135.28,808.99,16911215.00,16911215.00,260,385,134.30,478.17
515,ENM26_D_calibrated.png:cream,25241,162.74,26.64,67,241,453.48,646.29,213.95,150.21,120.27,802.57,4107721.00,4107721.00,254,398,135.25,464.36
516,ENM26_D_calibrated.png:brown,231181,55.38,22.69,11,196,502.74,726.98,712.20,413.29,136.02,808.99,12803494.00,12803494.00,260,385,134.30,478.17
517,ENM27_D_calibrated.png:wing,279146,73.58,43.49,13,242,459.59,681.94,795.75,446.65,135.70,849.61,20540623.00,20540623.00,247,324,130.61,494.60
518,ENM27_D_calibrated.png:cream,32274,172.08,29.37,59,242,450.97,640.47,241.66,170.04,132.31,844.86,5553671.00,5553671.00,247,327,132.89,490.43
519,ENM27_D_calibrated.png:brown,246872,60.71,24.33,13,200,462.79,697.32,756.38,415.57,136.06,849.61,14986952.00,14986952.00,247,324,130.61,494.60
520,ENM28_D_calibrated.png:wing,297905,71.83,45.17,12,223,673.37,669.96,791.95,478.95,136.52,869.74,21397469.00,21397469.00,428,333,135.09,505.53
521,ENM28_D_calibrated.png:cream,34401,179.53,31.39,67,223,646.20,627.07,236.76,185.00,128.11,851.66,6176078.00,6176078.00,431,338,136.52,498.65
522,ENM28_D_calibrated.png:brown,263504,57.77,21.58,12,183,684.39,687.34,752.26,445.99,136.92,869.74,15221391.00,15221391.00,428,333,135.09,505.53
523,ENM29_D_calibrated.png:wing,275644,90.38,43.84,15,247,699.95,699.10,780.76,449.51,132.56,838.58,24912600.00,24912600.00,460,393,137.27,484.65
524,ENM29_D_calibrated.png:cream,38374,176.07,26.89,80,247,681.84,652.74,251.22,194.49,135.83,823.83,6756657.00,6756657.00,480,379,134.36,463.33
525,ENM29_D_calibrated.png:brown,237270,76.52,27.14,15,204,706.70,716.34,736.53,410.17,132.78,838.58,18155943.00,18155943.00,460,393,137.27,484.65
526,ENM30_D_calibrated.png:wing,282328,88.49,44.42,12,249,466.19,668.48,760.31,472.80,130.02,835.85,24984259.00,24984259.00,253,333,131.61,507.05
527,ENM30_D_calibrated.png:cream,37138,180.33,28.96,79,249,451.91,628.67,235.49,200.79,123.40,816.67,6697059.00,6697059.00,248,348,131.67,493.38
528,ENM30_D_calibrated.png:brown,245190,74.58,25.95,12,213,471.41,683.04,718.88,434.27,130.37,835.85,18287200.00,18287200.00,253,333,131.61,507.05
529,ENM31_D_calibrated.png:wing,288657,70.08,39.19,10,224,721.82,677.10,793.20,463.35,44.73,872.04,20229840.00,20229840.00,345,927,43.84,499.07
530,ENM31_D_calibrated.png:cream,26517,170.05,29.08,71,224,748.96,625.02,219.73,153.65,59.01,840.09,4509306.00,4509306.00,385,930,44.42,481.34
531,ENM31_D_calibrated.png:brown,262140,59.97,22.20,10,194,714.01,692.06,761.16,438.50,44.14,872.04,15720534.00,15720534.00,345,927,43.84,499.07
532,ENM32_D_calibrated.png:wing,271343,82.73,36.69,14,240,442.02,657.84,757.53,456.06,129.17,803.52,22449217.00,22449217.00,223,317,133.59,485.84
533,ENM32_D_calibrated.png:cream,24043,171.74,26.02,75,240,426.46,612.73,214.51,142.71,114.91,789.28,4129098.00,4129098.00,198,356,136.13,466.88
534,ENM32_D_calibrated.png:brown,247300,74.08,23.80,14,211,445.51,667.98,726.44,433.45,129.85,803.52,18320119.00,18320119.00,223,317,133.59,485.84
535,ENM33_D_calibrated.png:wing,302113,83.28,48.53,13,244,690.43,668.90,789.63,487.14,129.91,871.25,25160774.00,25160774.00,486,313,132.53,516.14
536,ENM33_D_calibrated.png:cream,53300,171.12,33.93,60,244,669.81,648.08,286.44,236.92,127.83,859.55,9120836.00,9120836.00,490,313,132.08,513.25
537,ENM33_D_calibrated.png:brown,248813,64.47,24.62,13,183,702.17,680.72,734.36,431.40,129.86,871.25,16039938.00,16039938.00,486,313,132.53,516.14
538,ENM34_D_calibrated.png:wing,268649,93.46,39.86,17,243,707.26,703.91,728.74,469.38,126.25,803.06,25107988.00,25107988.00,549,333,121.87,503.84
539,ENM34_D_calibrated.png:cream,31725,178.93,25.78,85,243,693.34,692.82,218.02,185.27,82.27,776.25,5676404.00,5676404.00,545,338,126.25,498.69
540,ENM34_D_calibrated.png:brown,236924,82.02,24.57,17,211,711.32,707.15,697.95,432.21,126.95,803.06,19431584.00,19431584.00,549,333,121.87,503.84
541,ENM35_D_calibrated.png:wing,285156,77.12,43.85,11,225,714.09,684.52,762.18,476.36,131.49,832.19,21992047.00,21992047.00,492,344,132.76,509.34
542,ENM35_D_calibrated.png:cream,36242,171.76,31.00,74,225,696.84,635.18,250.13,184.48,117.01,822.25,6225017.00,6225017.00,494,345,132.83,502.07
543,ENM35_D_calibrated.png:brown,248914,63.34,23.85,11,197,720.90,704.01,718.57,441.05,132.46,832.19,15767030.00,15767030.00,492,344,132.76,509.34
544,ENM36_D_calibrated.png:wing,263997,99.40,37.46,16,221,717.78,678.89,750.47,447.89,127.09,803.88,26241172.00,26241172.00,539,332,131.72,476.92
545,ENM36_D_calibrated.png:cream,30877,180.11,23.23,99,221,692.12,652.85,229.30,171.45,118.14,781.79,5561247.00,5561247.00,543,333,125.05,472.36
546,ENM36_D_calibrated.png:brown,233120,88.71,23.25,16,189,724.69,685.90,712.55,416.55,127.28,803.88,20679925.00,20679925.00,539,332,131.72,476.92
547,ENM37_D_calibrated.png:wing,272529,84.54,42.72,15,248,460.86,652.34,768.85,451.32,131.58,835.33,23040404.00,23040404.00,256,323,132.28,480.90
548,ENM37_D_calibrated.png:cream,31229,179.36,26.97,83,248,437.58,607.72,226.35,175.66,113.13,810.71,5601113.00,5601113.00,245,343,132.05,473.31
549,ENM37_D_calibrated.png:brown,241300,72.27,25.55,15,226,468.34,666.68,731.40,420.06,132.35,835.33,17439291.00,17439291.00,256,323,132.28,480.90
550,ENM38_D_calibrated.png:wing,303843,74.73,45.51,11,249,463.52,647.20,790.59,489.34,129.40,890.36,22706748.00,22706748.00,219,283,132.54,522.51
551,ENM38_D_calibrated.png:cream,34469,177.34,28.19,84,249,448.45,598.23,251.20,174.71,112.80,874.34,6112642.00,6112642.00,237,274,130.69,514.34
552,ENM38_D_calibrated.png:brown,269374,61.60,26.73,11,210,469.06,665.24,750.70,456.87,130.37,890.36,16594106.00,16594106.00,219,283,132.54,522.51
553,ENM39_D_calibrated.png:wing,285836,84.28,43.61,13,244,455.25,660.98,785.70,463.20,128.70,889.51,24091551.00,24091551.00,261,292,123.12,501.69
554,ENM39_D_calibrated.png:cream,35992,176.61,28.36,81,244,445.83,624.45,243.57,188.15,115.95,872.38,6356557.00,6356557.00,292,289,121.98,494.09
555,ENM39_D_calibrated.png:brown,249844,70.98,25.59,13,204,458.63,674.06,745.63,426.63,129.43,889.51,17734994.00,17734994.00,261,292,123.12,501.69
556,ENM3_D_calibrated.png:wing,260169,84.76,44.48,15,247,685.62,663.02,739.69,447.83,135.55,809.71,22052568.00,22052568.00,442,355,140.41,476.50
557,ENM3_D_calibrated.png:cream,32159,183.19,29.11,72,247,662.59,639.01,231.67,176.74,122.43,771.43,5891336.00,5891336.00,467,342,137.42,465.04
558,ENM3_D_calibrated.png:brown,228010,70.88,24.06,15,214,694.02,671.77,700.15,414.64,136.05,809.71,16161232.00,16161232.00,442,355,140.41,476.50
559,ENM40_D_calibrated.png:wing,271902,80.10,46.51,13,229,701.71,689.85,736.18,470.26,129.48,789.15,21778209.00,21778209.00,506,337,134.59,500.92
560,ENM40_D_calibrated.png:cream,34607,183.55,31.59,76,229,685.86,664.70,233.02,189.10,116.99,773.71,6351987.00,6351987.00,469,391,137.67,494.87
561,ENM40_D_calibrated.png:brown,237295,65.01,23.35,13,188,708.22,700.20,696.09,434.04,129.95,789.15,15426222.00,15426222.00,506,337,134.59,500.92
562,ENM4_D_calibrated.png:wing,255863,70.04,40.76,12,242,481.47,686.72,727.45,447.83,138.11,807.33,17921516.00,17921516.00,242,378,138.97,484.23
563,ENM4_D_calibrated.png:cream,26493,170.39,30.16,61,242,451.93,640.23,217.45,155.12,112.78,753.40,4514112.00,4514112.00,252,373,138.01,470.72
564,ENM4_D_calibrated.png:brown,229370,58.45,21.23,12,190,491.38,702.36,695.19,420.09,139.19,807.33,13407404.00,13407404.00,242,378,138.97,484.23
565,ENM5_D_calibrated.png:wing,313563,81.15,42.36,15,249,462.11,660.14,800.28,498.88,133.99,881.82,25446622.00,25446622.00,210,325,137.39,524.69
566,ENM5_D_calibrated.png:cream,40341,172.90,28.18,71,249,431.24,620.09,249.56,205.82,90.97,843.20,6975105.00,6975105.00,207,333,137.84,514.47
567,ENM5_D_calibrated.png:brown,273222,67.61,22.72,15,217,473.76,675.26,761.69,456.72,134.93,881.82,18471517.00,18471517.00,210,325,137.39,524.69
568,ENM6_D_calibrated.png:wing,301284,76.60,46.28,12,249,465.03,664.57,790.72,485.14,128.74,881.39,23078327.00,23078327.00,249,286,130.72,516.11
569,ENM6_D_calibrated.png:cream,37162,179.08,31.09,74,249,454.34,642.51,257.05,184.07,111.26,862.10,6654945.00,6654945.00,248,294,130.25,505.39
570,ENM6_D_calibrated.png:brown,264122,62.18,24.93,12,216,469.38,673.51,747.79,449.71,129.66,881.39,16423382.00,16423382.00,249,286,130.72,516.11
571,ENM7_D_calibrated.png:wing,267630,101.20,41.53,21,245,686.14,643.02,742.63,458.85,126.31,828.04,27084533.00,27084533.00,510,321,130.25,485.01
572,ENM7_D_calibrated.png:cream,38042,181.32,27.15,80,245,661.77,598.36,249.36,194.24,121.60,818.82,6897803.00,6897803.00,526,311,128.70,478.17
573,ENM7_D_calibrated.png:brown,229588,87.93,25.47,21,210,694.47,658.28,692.42,422.17,126.70,828.04,20186730.00,20186730.00,510,321,130.25,485.01
574,ENM8_D_calibrated.png:wing,273491,95.63,41.21,17,236,655.73,655.23,759.86,458.27,131.88,830.26,26152912.00,26152912.00,442,322,134.02,492.68
575,ENM8_D_calibrated.png:cream,38094,177.15,25.41,91,236,628.23,641.34,246.62,196.67,108.67,795.57,6748396.00,6748396.00,462,308,132.45,485.11
576,ENM8_D_calibrated.png:brown,235397,82.43,24.87,17,213,665.28,660.05,718.36,417.22,132.49,830.26,19404516.00,19404516.00,442,322,134.02,492.68
577,ENM9_D_calibrated.png:wing,293255,69.38,40.89,14,234,459.30,693.91,774.50,482.10,131.96,862.28,20346650.00,20346650.00,229,338,133.45,519.10
578,ENM9_D_calibrated.png:cream,35049,162.42,26.11,72,234,439.68,650.75,233.95,190.75,100.23,825.81,5692539.00,5692539.00,220,354,131.76,509.30
579,ENM9_D_calibrated.png:brown,258206,56.75,21.73,14,202,466.92,710.65,737.70,445.65,132.79,862.28,14654111.00,14654111.00,229,338,133.45,519.10
580,ESM10_D_calibrated.png:wing,242139,84.49,38.13,20,244,593.70,660.14,732.85,420.69,128.72,789.65,20458272.00,20458272.00,396,326,129.19,447.80
581,ESM10_D_calibrated.png:cream,24109,178.67,28.58,92,244,577.75,631.78,219.29,139.98,123.46,776.84,4307629.00,4307629.00,409,321,127.42,438.08
582,ESM10_D_calibrated.png:brown,218030,74.08,20.85,20,192,597.93,667.70,698.38,397.50,129.04,789.65,16150643.00,16150643.00,396,326,129.19,447.80
583,ESM11_D_calibrated.png:wing,215114,99.35,37.88,19,245,523.39,746.99,667.11,410.56,141.77,741.68,21371800.00,21371800.00,275,489,141.07,436.21
584,ESM11_D_calibrated.png:cream,25741,179.03,27.17,99,245,529.86,732.41,229.70,142.68,141.71,735.97,4608375.00,4608375.00,277,490,140.51,431.15
585,ESM11_D_calibrated.png:brown,189373,88.52,23.45,19,201,521.61,750.99,626.61,384.80,141.66,741.68,16763425.00,16763425.00,275,489,141.07,436.21
586,ESM12_D_calibrated.png:wing,249378,98.01,37.25,17,250,521.00,655.74,730.99,434.36,131.49,802.99,24442338.00,24442338.00,306,341,133.13,471.89
587,ESM12_D_calibrated.png:cream,24377,183.16,26.18,110,250,527.76,627.06,193.09,160.75,117.69,794.78,4464778.00,4464778.00,306,343,132.60,460.11
588,ESM12_D_calibrated.png:brown,225001,88.79,24.35,17,201,519.49,662.14,705.16,406.26,131.88,802.99,19977560.00,19977560.00,306,341,133.13,471.89
589,ESM13_D_calibrated.png:wing,215641,94.05,36.52,20,221,504.64,701.44,698.61,393.01,137.84,768.06,20280412.00,20280412.00,292,425,137.69,428.51
590,ESM13_D_calibrated.png:cream,25253,169.76,25.33,91,221,452.58,645.62,224.15,143.45,126.80,761.80,4286839.00,4286839.00,293,426,137.87,421.13
591,ESM13_D_calibrated.png:brown,190388,84.01,23.76,20,192,518.59,716.40,656.30,369.36,138.71,768.06,15993573.00,15993573.00,292,425,137.69,428.51
592,ESM14_D_calibrated.png:wing,254622,84.53,38.48,18,210,458.44,679.11,728.26,445.16,144.42,811.70,21523669.00,21523669.00,187,412,145.14,479.42
593,ESM14_D_calibrated.png:cream,31127,166.12,25.63,87,210,445.30,645.49,231.47,171.22,116.29,783.61,5170860.00,5170860.00,217,389,142.78,474.31
594,ESM14_D_calibrated.png:brown,223495,73.17,23.22,18,197,462.59,689.74,694.67,409.64,145.88,811.70,16352809.00,16352809.00,187,412,145.14,479.42
595,ESM15_D_calibrated.png:wing,250183,79.53,38.62,18,229,493.60,678.77,738.40,431.40,139.14,815.06,19896427.00,19896427.00,227,387,142.43,464.69
596,ESM15_D_calibrated.png:cream,25739,170.03,28.77,71,229,464.82,634.12,206.52,158.68,132.10,799.30,4376434.00,4376434.00,226,395,141.55,457.35
597,ESM15_D_calibrated.png:brown,224444,69.15,22.82,18,197,501.71,691.36,706.89,404.27,139.62,815.06,15519993.00,15519993.00,227,387,142.43,464.69
598,ESM16_D_calibrated.png:wing,258684,93.00,39.35,19,249,534.44,672.04,740.68,444.68,141.34,816.51,24058549.00,24058549.00,299,371,138.13,473.50
599,ESM16_D_calibrated.png:cream,30180,180.21,26.16,78,249,498.66,649.98,222.47,172.73,121.81,806.98,5438867.00,5438867.00,291,383,139.32,464.42
600,ESM16_D_calibrated.png:brown,228504,81.49,22.92,19,197,544.90,678.49,703.39,413.62,141.82,816.51,18619682.00,18619682.00,299,371,138.13,473.50
601,ESM17_D_calibrated.png:wing,246950,74.38,38.30,17,244,512.05,708.72,730.50,430.43,135.37,813.81,18368199.00,18368199.00,477,1012,72.70,579.67
602,ESM17_D_calibrated.png:cream,24629,167.62,28.81,75,244,508.78,674.45,217.30,144.31,135.55,797.80,4128407.00,4128407.00,276,402,136.22,456.23
603,ESM17_D_calibrated.png:brown,222321,64.05,21.62,17,183,513.01,718.66,697.05,406.09,135.44,813.81,14239792.00,14239792.00,477,1012,72.70,579.67
604,ESM18_D_calibrated.png:wing,241408,82.30,37.29,14,225,504.74,736.92,723.00,425.13,136.94,794.40,19867749.00,19867749.00,259,430,139.49,449.68
605,ESM18_D_calibrated.png:cream,28621,162.11,27.79,60,225,475.42,725.74,219.56,165.98,92.22,782.36,4639736.00,4639736.00,257,442,139.51,438.13
606,ESM18_D_calibrated.png:brown,212787,71.56,22.39,14,198,513.67,740.33,696.57,388.94,137.98,794.40,15228013.00,15228013.00,259,430,139.49,449.68
607,ESM19_D_calibrated.png:wing,232147,82.50,36.76,15,237,510.56,641.99,708.10,417.43,136.85,785.13,19151606.00,19151606.00,275,352,138.72,447.41
608,ESM19_D_calibrated.png:cream,22495,171.89,28.03,81,237,486.05,599.04,196.85,145.50,125.49,777.55,3866743.00,3866743.00,286,346,136.93,434.90
609,ESM19_D_calibrated.png:brown,209652,72.91,21.50,15,186,516.75,652.84,678.38,393.49,137.42,785.13,15284863.00,15284863.00,275,352,138.72,447.41
610,ESM1_D_calibrated.png:wing,241958,95.93,39.62,23,241,507.05,699.54,735.16,419.05,139.69,827.73,23210289.00,23210289.00,244,402,141.08,454.38
611,ESM1_D_calibrated.png:cream,24304,187.01,25.94,97,241,496.58,672.48,192.85,160.46,106.49,821.28,4545192.00,4545192.00,237,418,142.32,447.44
612,ESM1_D_calibrated.png:brown,217654,85.76,25.29,23,222,509.60,706.13,708.82,390.97,140.19,827.73,18665097.00,18665097.00,244,402,141.08,454.38
613,ESM20_D_calibrated.png:wing,234195,87.53,41.56,16,225,571.98,642.26,710.82,419.50,134.07,783.07,20499040.00,20499040.00,337,346,136.60,450.75
614,ESM20_D_calibrated.png:cream,36543,165.84,29.01,68,225,579.49,614.33,251.40,185.07,128.30,758.15,6060415.00,6060415.00,339,347,136.07,446.43
615,ESM20_D_calibrated.png:brown,197652,73.05,23.41,16,182,568.86,654.02,665.62,378.08,134.34,783.07,14438625.00,14438625.00,337,346,136.60,450.75
616,ESM21_D_calibrated.png:wing,244840,86.99,35.66,19,225,533.50,649.90,722.20,431.66,133.33,794.10,21297842.00,21297842.00,315,330,134.64,462.16
617,ESM21_D_calibrated.png:cream,19009,182.20,25.41,104,225,512.73,611.95,176.24,137.33,102.17,753.24,3463479.00,3463479.00,335,323,129.88,455.06
618,ESM21_D_calibrated.png:brown,225831,78.97,22.30,19,181,537.54,657.26,700.10,410.71,133.91,794.10,17834363.00,17834363.00,315,330,134.64,462.16
619,ESM22_D_calibrated.png:wing,247104,78.33,38.33,12,236,526.09,693.50,734.76,428.19,140.36,804.97,19354846.00,19354846.00,284,398,140.04,460.14
620,ESM22_D_calibrated.png:cream,25643,168.63,29.89,84,236,514.45,654.61,213.11,153.20,126.12,773.61,4324152.00,4324152.00,285,399,139.93,454.47
621,ESM22_D_calibrated.png:brown,221461,67.87,21.96,12,210,529.44,704.69,702.13,401.60,141.13,804.97,15030694.00,15030694.00,284,398,140.04,460.14
622,ESM23_D_calibrated.png:wing,239903,83.85,40.03,17,246,587.51,638.79,768.80,397.31,139.29,1187.95,20115260.00,20115260.00,18,173,138.96,470.20
623,ESM23_D_calibrated.png:cream,24422,174.04,26.84,91,246,564.65,595.89,214.66,144.85,132.39,1175.05,4250406.00,4250406.00,26,176,141.22,459.42
624,ESM23_D_calibrated.png:brown,215481,73.63,25.99,17,207,593.65,650.29,738.06,371.73,139.78,1187.95,15864854.00,15864854.00,18,173,138.96,470.20
625,ESM24_D_calibrated.png:wing,222548,71.63,33.09,16,212,559.76,644.02,700.01,404.79,134.50,779.48,15940306.00,15940306.00,319,345,133.54,440.57
626,ESM24_D_calibrated.png:cream,15735,166.53,24.53,98,212,522.32,586.02,157.18,127.46,107.44,764.20,2620418.00,2620418.00,329,342,132.88,427.11
627,ESM24_D_calibrated.png:brown,206813,64.41,19.87,16,178,567.10,655.42,680.02,387.23,134.97,779.48,13319888.00,13319888.00,319,345,133.54,440.57
628,ESM25_D_calibrated.png:wing,225050,68.00,36.72,13,234,559.81,660.64,705.17,406.34,131.51,785.14,15304429.00,15304429.00,348,355,133.56,442.37
629,ESM25_D_calibrated.png:cream,18467,165.03,29.40,75,234,526.10,608.47,181.48,129.56,98.89,773.99,3047638.00,3047638.00,357,353,133.12,434.90
630,ESM25_D_calibrated.png:brown,206583,59.33,21.79,13,190,568.21,673.63,683.28,384.95,132.51,785.14,12256791.00,12256791.00,348,355,133.56,442.37
631,ESM26_D_calibrated.png:wing,232042,77.07,35.68,15,218,531.01,669.83,716.35,412.43,134.05,783.48,17884028.00,17884028.00,308,357,134.79,442.42
632,ESM26_D_calibrated.png:cream,19034,167.95,25.91,70,218,516.03,637.50,185.40,130.72,124.47,779.36,3196772.00,3196772.00,318,351,133.96,429.50
633,ESM26_D_calibrated.png:brown,213008,68.95,22.86,15,188,534.27,676.86,690.40,392.83,134.37,783.48,14687256.00,14687256.00,308,357,134.79,442.42
634,ESM27_D_calibrated.png:wing,222844,77.53,35.81,17,226,618.27,689.29,699.18,405.81,135.63,770.44,17276555.00,17276555.00,393,382,136.84,446.21
635,ESM27_D_calibrated.png:cream,20997,160.86,24.44,71,226,623.91,684.71,209.21,127.79,134.30,753.78,3377673.00,3377673.00,394,383,135.21,431.13
636,ESM27_D_calibrated.png:brown,201847,68.86,23.57,17,200,616.90,690.40,666.37,385.67,135.69,770.44,13898882.00,13898882.00,393,382,136.84,446.21
637,ESM28_D_calibrated.png:wing,236240,73.67,35.23,15,218,506.77,725.65,711.57,422.71,142.56,785.41,17404206.00,17404206.00,246,452,139.70,456.08
