 ,Label,Area,Mean,StdDev,Min,Max,XM,YM,Major,Minor,Angle,Feret,IntDen,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret
1742,PA_31_Cdho_04_D_calibrated.png:cream,29321,189.96,28.78,91,251,496.74,546.56,271.07,137.72,139.03,1271.12,5569763,5569763,4,11,139.12,499.67
1743,PA_31_Cdho_04_D_calibrated.png:brown,300149,68.00,31.54,0,195,555.50,630.15,846.91,451.24,141.27,1282.28,20409253,20409253,1,1,139.43,509.82
1744,PA_31_Cdho_05_D_calibrated.png:wing,292230,79.69,42.88,19,229,430.88,619.92,775.34,479.89,137.97,860.52,23287994,23287994,150,307,141.13,514.58
1745,PA_31_Cdho_05_D_calibrated.png:cream,29982,184.53,30.09,84,229,392.52,561.76,226.98,168.18,120.64,840.84,5532676,5532676,151,316,139.78,504.65
1746,PA_31_Cdho_05_D_calibrated.png:brown,292230,60.76,30.18,0,204,442.84,638.04,775.34,479.89,137.97,860.52,17755318,17755318,150,307,141.13,514.58
1747,PA_31_Cdho_06_D_calibrated.png:wing,326283,83.29,44.88,21,226,553.42,574.90,816.15,509.02,129.86,904.98,27176237,27176237,323,201,129.53,550.60
1748,PA_31_Cdho_06_D_calibrated.png:cream,38470,187.97,28.40,79,226,531.35,515.31,245.89,199.20,118.45,898.31,7231368,7231368,334,197,128.81,542.60
1749,PA_31_Cdho_06_D_calibrated.png:brown,326283,61.13,30.88,0,197,561.43,596.51,816.15,509.02,129.86,904.98,19944869,19944869,323,201,129.53,550.60
1750,PA_31_Cdho_07_D_calibrated.png:wing,288021,88.36,38.41,21,249,498.11,608.24,798.97,458.99,138.23,880.55,25448846,25448846,214,300,140.76,505.91
1751,PA_31_Cdho_07_D_calibrated.png:cream,25698,186.22,26.80,101,249,489.83,552.49,251.59,130.05,125.58,866.22,4785525,4785525,226,291,139.03,481.96
1752,PA_31_Cdho_07_D_calibrated.png:brown,288021,71.74,31.26,0,208,500.03,621.15,798.97,458.99,138.23,880.55,20663321,20663321,214,300,140.76,505.91
1753,PA_31_Cdho_08_D_calibrated.png:wing,287771,86.45,41.65,21,229,509.95,570.48,791.47,462.94,133.55,866.29,24876881,24876881,283,227,134.20,498.93
1754,PA_31_Cdho_08_D_calibrated.png:cream,28497,191.43,28.40,86,229,476.19,508.29,226.01,160.54,115.25,834.33,5455216,5455216,237,298,140.74,487.40
1755,PA_31_Cdho_08_D_calibrated.png:brown,287771,67.49,30.73,0,195,519.43,587.95,791.47,462.94,133.55,866.29,19421665.00,19421665.00,283,227,134.20,498.93
1756,PA_31_Cdho_09_D_calibrated.png:wing,302336,93.54,40.71,23,228,536.59,586.21,798.25,482.24,133.68,871.93,28279987,28279987,288,242,135.70,512.19
1757,PA_31_Cdho_09_D_calibrated.png:cream,35833,185.60,28.59,84,228,525.28,545.12,270.13,168.90,119.46,863.38,6650657,6650657,303,233,135.14,471.36
1758,PA_31_Cdho_09_D_calibrated.png:brown,302336,71.54,33.30,0,194,540.06,598.84,798.25,482.24,133.68,871.93,21629330,21629330,288,242,135.70,512.19
1759,PA_31_Cdho_10_D_calibrated.png:wing,270251,79.30,40.22,21,225,533.14,637.36,755.46,455.48,137.88,830.10,21430076,21430076,313,286,132.71,493.52
1760,PA_31_Cdho_10_D_calibrated.png:cream,25910,180.67,32.02,70,225,494.80,576.93,200.57,164.48,113.96,822.74,4681261,4681261,314,287,133.28,485.47
1761,PA_31_Cdho_10_D_calibrated.png:brown,270251,61.98,28.93,0,186,543.86,654.25,755.46,455.48,137.88,830.10,16748815,16748815,313,286,132.71,493.52
1762,PA_31_Cdho_11_D_calibrated.png:wing,325232,84.35,43.25,18,227,496.53,612.76,832.18,497.61,139.71,917.07,27432054,27432054,181,293,142.44,534.06
1763,PA_31_Cdho_11_D_calibrated.png:cream,38354,181.37,29.37,86,227,476.47,550.53,274.28,178.04,134.63,902.30,6956277,6956277,174,317,140.58,530.18
1764,PA_31_Cdho_11_D_calibrated.png:brown,325232,62.96,32.25,0,196,503.34,633.90,832.18,497.61,139.71,917.07,20475777,20475777,181,293,142.44,534.06
1765,PA_31_Cdho_12_D_calibrated.png:wing,294258,95.75,40.95,23,235,539.13,611.47,780.82,479.83,137.69,868.09,28173888,28173888,290,277,137.99,513.67
1766,PA_31_Cdho_12_D_calibrated.png:cream,32840,191.26,27.28,98,235,505.51,577.01,222.79,187.68,121.72,784.53,6281137,6281137,316,263,130.45,500.14
1767,PA_31_Cdho_12_D_calibrated.png:brown,294258,74.40,33.81,0,209,548.78,621.35,780.82,479.83,137.69,868.09,21892751,21892751,290,277,137.99,513.67
1768,PA_31_Cdho_13_D_calibrated.png:wing,286961,79.10,42.37,18,227,532.84,642.77,776.54,470.51,134.18,853.56,22700010,22700010,281,311,132.53,508.01
1769,PA_31_Cdho_13_D_calibrated.png:cream,30467,182.06,30.21,73,227,507.62,592.22,225.57,171.98,112.77,821.06,5546908,5546908,278,325,134.06,490.56
1770,PA_31_Cdho_13_D_calibrated.png:brown,286961,59.78,29.38,0,191,541.00,659.12,776.54,470.51,134.18,853.56,17153102,17153102,281,311,132.53,508.01
1771,PA_31_Cdho_14_D_calibrated.png:wing,325346,93.15,42.75,18,232,462.14,537.79,834.39,496.46,130.55,913.17,30307257.00,30307257.00,231,162,131.49,537.63
1772,PA_31_Cdho_14_D_calibrated.png:cream,39270,191.24,28.39,92,232,450.01,494.70,255.70,195.54,103.74,902.58,7509837,7509837,232,163,129.24,520.47
1773,PA_31_Cdho_14_D_calibrated.png:brown,325346,70.07,32.92,0,198,466.13,551.98,834.39,496.46,130.55,913.17,22797420,22797420,231,162,131.49,537.63
1774,PA_31_Cdho_15_D_calibrated.png:wing,283940,89.00,43.84,20,226,487.50,642.39,783.25,461.57,138.03,859.63,25271888.00,25271888.00,227,324,138.82,495.03
1775,PA_31_Cdho_15_D_calibrated.png:cream,36099,183.21,28.27,67,226,469.86,602.08,252.65,181.92,126.92,833.16,6613686,6613686,182,409,144.82,479.92
1776,PA_31_Cdho_15_D_calibrated.png:brown,283940,65.71,34.00,0,206,493.76,656.68,783.25,461.57,138.03,859.63,18658202,18658202,227,324,138.82,495.03
1777,PA_31_Cdho_16_D_calibrated.png:wing,291806,105.44,41.56,21,238,507.12,660.00,794.67,467.54,139.43,866.04,30769242,30769242,224,344,140.06,506.88
1778,PA_31_Cdho_16_D_calibrated.png:cream,38239,191.30,30.02,97,238,496.35,627.99,281.57,172.92,134.03,821.72,7315192,7315192,222,352,142.17,498.70
1779,PA_31_Cdho_16_D_calibrated.png:brown,291806,80.38,38.36,0,208,510.48,669.98,794.67,467.54,139.43,866.04,23454050,23454050,224,344,140.06,506.88
1780,PA_31_Cdho_17_D_calibrated.png:wing,255345,105.69,40.38,25,234,590.14,599.09,751.36,432.70,140.01,1193.95,26987260,26987260,1,128,145.17,465.48
1781,PA_31_Cdho_17_D_calibrated.png:cream,31263,193.29,26.85,96,234,560.85,577.10,239.83,165.97,120.60,742.99,6042865,6042865,339,313,139.15,446.35
1782,PA_31_Cdho_17_D_calibrated.png:brown,255345,82.02,37.56,0,202,598.59,605.44,751.36,432.70,140.01,1193.95,20944395,20944395,1,128,145.17,465.48
1783,PA_31_Cdho_18_D_calibrated.png:wing,266720,79.04,40.76,19,247,474.20,616.16,769.94,441.07,144.23,830.38,21080485,21080485,197,336,141.40,474.31
1784,PA_31_Cdho_18_D_calibrated.png:cream,23537,188.54,30.44,84,247,425.08,566.37,205.29,145.98,131.77,808.45,4437580,4437580,163,417,149.28,458.15
1785,PA_31_Cdho_18_D_calibrated.png:brown,266720,62.40,28.21,0,206,487.30,629.44,769.94,441.07,144.23,830.38,16642905,16642905,197,336,141.40,474.31
1786,PA_31_Cdho_19_D_calibrated.png:wing,318171,82.57,42.54,18,227,516.72,573.18,833.05,486.30,131.54,909.50,26271093,26271093,258,213,133.93,528.47
1787,PA_31_Cdho_19_D_calibrated.png:cream,32642,185.63,29.44,80,227,503.15,513.31,255.01,162.98,128.88,879.65,6059414,6059414,219,281,134.82,514.46
1788,PA_31_Cdho_19_D_calibrated.png:brown,318171,63.52,31.10,0,194,520.79,591.13,833.05,486.30,131.54,909.50,20211679,20211679,258,213,133.93,528.47
1789,PA_31_Cdho_20_D_calibrated.png:wing,289058,101.72,36.01,24,228,511.10,584.56,790.79,465.41,137.81,1004.24,29403526,29403526,293,232,111.86,488.12
1790,PA_31_Cdho_20_D_calibrated.png:cream,25046,188.01,23.17,94,228,487.96,541.57,217.80,146.42,120.32,788.87,4708897,4708897,220,323,139.63,457.97
1791,PA_31_Cdho_20_D_calibrated.png:brown,289058,85.43,35.16,0,209,515.51,592.76,790.79,465.41,137.81,1004.24,24694629,24694629,293,232,111.86,488.12
1792,PA_32_MW_01_D_calibrated.png:wing,273383,110.43,37.68,24,245,579.70,656.05,769.52,452.34,140.10,830.96,30188800,30188800,326,342,139.20,486.95
1793,PA_32_MW_01_D_calibrated.png:cream,29051,190.09,23.33,86,245,547.40,617.73,218.47,169.30,126.98,805.23,5522267,5522267,327,363,141.25,478.73
1794,PA_32_MW_01_D_calibrated.png:brown,273383,90.23,39.69,0,220,586.94,664.63,769.52,452.34,140.10,830.96,24666533,24666533,326,342,139.20,486.95
1795,PA_32_MW_02_D_calibrated.png:wing,324690,87.11,36.72,17,248,520.01,608.08,814.31,507.68,125.97,900.05,28285094,28285094,322,209,128.23,542.47
1796,PA_32_MW_02_D_calibrated.png:cream,23107,186.07,26.14,93,248,508.88,546.80,201.63,145.91,94.57,879.78,4299502,4299502,306,237,129.28,532.63
1797,PA_32_MW_02_D_calibrated.png:brown,324690,73.87,31.11,0,210,522.01,619.07,814.31,507.68,125.97,900.05,23985592.00,23985592.00,322,209,128.23,542.47
1798,PA_32_MW_03_D_calibrated.png:wing,302272,105.39,40.11,24,242,476.52,614.52,808.08,476.27,135.45,876.97,31856101,31856101,219,275,137.54,515.15
1799,PA_32_MW_03_D_calibrated.png:cream,31762,198.14,26.03,103,242,442.63,577.72,232.09,174.25,117.79,814.35,6293305,6293305,224,272,131.91,496.93
1800,PA_32_MW_03_D_calibrated.png:brown,302272,84.57,36.98,0,215,484.86,623.57,808.08,476.27,135.45,876.97,25562796,25562796,219,275,137.54,515.15
1801,PA_32_MW_04_D_calibrated.png:wing,313674,90.42,43.77,18,224,489.93,628.50,819.46,487.37,138.67,900.05,28361048,28361048,207,302,140.95,519.64
1802,PA_32_MW_04_D_calibrated.png:cream,40188,185.93,28.59,74,224,473.28,584.35,259.63,197.08,133.05,880.53,7472120,7472120,220,297,139.14,512.87
1803,PA_32_MW_04_D_calibrated.png:brown,313674,66.59,33.49,0,191,495.89,644.29,819.46,487.37,138.67,900.05,20888928,20888928,207,302,140.95,519.64
1804,PA_32_MW_05_D_calibrated.png:wing,312072,83.98,40.93,20,250,528.35,609.22,809.71,490.72,133.27,884.83,26206526.00,26206526.00,267,248,136.33,530.44
1805,PA_32_MW_05_D_calibrated.png:cream,27551,187.94,27.63,85,250,504.71,541.92,230.99,151.86,121.42,853.14,5177964,5177964,218,322,138.71,513.56
1806,PA_32_MW_05_D_calibrated.png:brown,312072,67.38,31.64,0,206,534.17,625.79,809.71,490.72,133.27,884.83,21028562,21028562,267,248,136.33,530.44
1807,PA_32_MW_06_D_calibrated.png:wing,342403,80.38,44.49,20,251,569.70,588.12,852.41,511.44,134.94,931.12,27522476.00,27522476.00,288,222,137.00,553.21
1808,PA_32_MW_06_D_calibrated.png:cream,36898,185.12,29.69,88,251,542.23,538.13,266.38,176.37,125.65,893.99,6830659.00,6830659.00,246,306,140.72,548.60
1809,PA_32_MW_06_D_calibrated.png:brown,342403,60.43,31.63,0,207,578.77,604.63,852.41,511.44,134.94,931.12,20691817,20691817,288,222,137.00,553.21
1810,PA_32_MW_07_D_calibrated.png:wing,307736,79.50,40.97,16,228,485.66,681.36,806.69,485.71,135.75,874.89,24465963,24465963,251,293,128.78,525.60
1811,PA_32_MW_07_D_calibrated.png:cream,28839,179.79,28.41,80,228,455.34,634.18,233.95,156.95,124.30,831.87,5185089,5185089,173,422,144.59,507.45
1812,PA_32_MW_07_D_calibrated.png:brown,307736,62.65,31.13,0,196,493.82,694.04,806.69,485.71,135.75,874.89,19280874,19280874,251,293,128.78,525.60
1813,PA_32_MW_08_D_calibrated.png:wing,325373,92.05,45.10,19,250,499.97,632.35,832.24,497.79,137.30,924.64,29949960.00,29949960.00,228,279,138.64,537.59
1814,PA_32_MW_08_D_calibrated.png:cream,40622,189.65,30.73,89,250,450.64,587.02,261.86,197.52,116.51,877.05,7703798,7703798,312,242,131.49,506.55
1815,PA_32_MW_08_D_calibrated.png:brown,325373,68.37,34.99,0,222,517.05,648.05,832.24,497.79,137.30,924.64,22246162,22246162,228,279,138.64,537.59
1816,PA_32_MW_09_D_calibrated.png:wing,309197,87.08,41.62,19,228,531.29,581.36,812.48,484.55,136.26,888.68,26925187,26925187,252,237,138.06,520.52
1817,PA_32_MW_09_D_calibrated.png:cream,30173,188.72,28.18,77,228,499.32,541.70,232.54,165.21,128.61,829.20,5694148,5694148,216,350,143.09,489.64
1818,PA_32_MW_09_D_calibrated.png:brown,309197,68.67,32.37,0,203,539.87,592.00,812.48,484.55,136.26,888.68,21231039,21231039,252,237,138.06,520.52
1819,PA_32_MW_10_D_calibrated.png:wing,318864,80.51,40.36,16,228,516.45,640.59,813.55,499.04,139.70,892.93,25670161,25670161,210,315,142.14,531.32
1820,PA_32_MW_10_D_calibrated.png:cream,26556,179.80,27.14,94,228,481.43,582.21,242.13,139.64,127.34,771.75,4774865,4774865,187,541,158.09,519.21
1821,PA_32_MW_10_D_calibrated.png:brown,318864,65.53,32.58,0,208,524.45,653.93,813.55,499.04,139.70,892.93,20895296,20895296,210,315,142.14,531.32
1822,PA_32_MW_11_D_calibrated.png:wing,320018,88.28,44.02,20,249,469.20,618.93,828.25,491.95,139.02,906.14,28251466,28251466,181,287,139.79,530.04
1823,PA_32_MW_11_D_calibrated.png:cream,36763,189.20,32.39,77,249,437.67,571.93,260.36,179.78,124.18,898.56,6955493,6955493,215,258,136.98,492.16
1824,PA_32_MW_11_D_calibrated.png:brown,320018,66.55,32.71,0,224,479.50,634.29,828.25,491.95,139.02,906.14,21295973,21295973,181,287,139.79,530.04
1825,PA_32_MW_12_D_calibrated.png:wing,281720,102.22,40.36,20,242,510.73,572.47,784.05,457.49,130.63,865.00,28797431,28797431,284,222,131.49,491.78
1826,PA_32_MW_12_D_calibrated.png:cream,33621,179.46,23.29,95,242,514.02,509.24,240.95,177.66,116.57,840.45,6033472,6033472,316,204,129.45,472.05
1827,PA_32_MW_12_D_calibrated.png:brown,281720,80.80,40.50,0,223,509.86,589.23,784.05,457.49,130.63,865.00,22763959,22763959,284,222,131.49,491.78
1828,PA_32_MW_13_D_calibrated.png:wing,295908,80.52,41.54,15,244,485.14,578.14,780.63,482.64,133.74,862.14,23827869,23827869,238,218,136.17,518.52
1829,PA_32_MW_13_D_calibrated.png:cream,27435,183.96,26.84,89,244,450.09,528.58,214.65,162.73,113.76,848.44,5046936,5046936,284,185,131.03,512.45
1830,PA_32_MW_13_D_calibrated.png:brown,295908,63.47,31.26,0,204,494.56,591.46,780.63,482.64,133.74,862.14,18780933,18780933,238,218,136.17,518.52
1831,PA_32_MW_14_D_calibrated.png:wing,296942,90.86,42.83,18,248,474.33,606.28,796.70,474.55,140.20,869.74,26981310,26981310,189,287,141.11,513.37
1832,PA_32_MW_14_D_calibrated.png:cream,30740,188.26,28.96,93,248,444.39,565.50,228.19,171.52,112.08,828.78,5786995,5786995,163,339,145.62,489.04
1833,PA_32_MW_14_D_calibrated.png:brown,296942,71.38,35.23,0,230,482.51,617.42,796.70,474.55,140.20,869.74,21194315,21194315,189,287,141.11,513.37
1834,PA_32_MW_15_D_calibrated.png:wing,320239,99.31,40.43,19,238,505.45,565.58,822.06,496.00,135.57,912.21,31804144,31804144,238,218,135.53,536.49
1835,PA_32_MW_15_D_calibrated.png:cream,36892,186.79,24.69,101,238,472.12,525.46,262.10,179.22,116.29,866.20,6891182,6891182,194,327,143.02,476.03
1836,PA_32_MW_15_D_calibrated.png:brown,320239,77.79,36.82,0,222,514.67,576.68,822.06,496.00,135.57,912.21,24912962,24912962,238,218,135.53,536.49
1837,PA_32_MW_16_D_calibrated.png:wing,325506,74.53,39.84,12,226,470.14,624.56,828.56,500.20,133.84,909.14,24258444,24258444,194,269,136.92,534.32
1838,PA_32_MW_16_D_calibrated.png:cream,26529,180.86,28.48,78,226,424.68,536.88,224.37,150.55,120.09,890.99,4798137,4798137,198,268,134.45,519.32
1839,PA_32_MW_16_D_calibrated.png:brown,325506,59.78,28.89,0,189,481.35,646.18,828.56,500.20,133.84,909.14,19460307,19460307,194,269,136.92,534.32
1840,PA_32_MW_17_D_calibrated.png:wing,268611,111.78,41.54,23,237,494.35,588.70,769.26,444.59,136.80,837.52,30024060,30024060,257,259,136.55,478.81
1841,PA_32_MW_17_D_calibrated.png:cream,43148,186.06,24.94,104,237,489.34,588.50,302.26,181.76,110.57,827.32,8028280,8028280,280,247,134.90,467.46
1842,PA_32_MW_17_D_calibrated.png:brown,268611,81.89,43.04,0,214,496.18,588.78,769.26,444.59,136.80,837.52,21995780,21995780,257,259,136.55,478.81
1843,PA_32_MW_18_D_calibrated.png:wing,313305,96.60,42.53,20,248,474.50,591.11,820.58,486.14,137.16,895.39,30265990,30265990,193,256,139.71,528.02
1844,PA_32_MW_18_D_calibrated.png:cream,40021,187.71,27.75,90,248,442.74,543.32,268.61,189.70,127.08,854.98,7512391,7512391,193,264,134.19,517.83
1845,PA_32_MW_18_D_calibrated.png:brown,313305,72.62,35.60,0,217,484.98,606.88,820.58,486.14,137.16,895.39,22753599,22753599,193,256,139.71,528.02
1846,PA_32_MW_19_D_calibrated.png:wing,270461,78.76,43.72,18,247,564.88,618.96,752.97,457.34,137.70,822.52,21301569,21301569,292,307,140.43,496.57
1847,PA_32_MW_19_D_calibrated.png:cream,30981,178.99,28.48,75,247,535.22,589.57,244.63,161.25,124.08,812.47,5545181,5545181,335,267,135.05,478.77
1848,PA_32_MW_19_D_calibrated.png:brown,270461,58.26,30.95,0,187,575.32,629.31,752.97,457.34,137.70,822.52,15756388,15756388,292,307,140.43,496.57
1849,PA_32_MW_20_D_calibrated.png:wing,313412,82.48,39.52,21,228,476.92,598.85,824.46,484.01,140.05,903.41,25850015.00,25850015.00,203,258,139.31,524.40
1850,PA_32_MW_20_D_calibrated.png:cream,26452,187.08,29.58,68,228,440.99,543.27,224.88,149.77,123.34,878.51,4948714,4948714,243,226,132.28,515.31
1851,PA_32_MW_20_D_calibrated.png:brown,313412,66.69,29.82,0,208,485.43,612.01,824.46,484.01,140.05,903.41,20901301,20901301,203,258,139.31,524.40
1852,PA_3_MH_01_D_calibrated.png:wing,237563,94.91,47.84,19,222,536.06,691.23,728.67,415.10,130.24,805.64,22547104,22547104,341,379,131.33,454.02
1853,PA_3_MH_01_D_calibrated.png:cream,47754,178.14,27.95,78,222,505.07,661.05,276.46,219.93,125.61,782.35,8506987,8506987,343,380,133.45,448.01
1854,PA_3_MH_01_D_calibrated.png:brown,237563,59.10,35.60,0,186,554.84,709.52,728.67,415.10,130.24,805.64,14040117,14040117,341,379,131.33,454.02
1855,PA_3_MH_02_D_calibrated.png:wing,231606,84.75,46.61,18,225,532.92,764.53,711.95,414.20,137.96,778.53,19628216,19628216,294,500,141.47,449.03
1856,PA_3_MH_02_D_calibrated.png:cream,40247,172.50,31.83,77,225,503.72,737.06,245.66,208.60,131.48,761.73,6942610.00,6942610.00,297,501,136.22,435.94
1857,PA_3_MH_02_D_calibrated.png:brown,231606,54.77,31.75,0,193,548.90,779.56,711.95,414.20,137.96,778.53,12685606,12685606,294,500,141.47,449.03
1858,PA_3_MH_03_D_calibrated.png:wing,198321,95.37,46.94,18,244,587.87,717.24,660.06,382.56,134.60,726.28,18913184,18913184,395,447,135.84,420.42
1859,PA_3_MH_03_D_calibrated.png:cream,44463,168.47,33.12,67,244,573.96,694.94,249.98,226.47,121.90,692.32,7490883.00,7490883.00,404,440,128.61,414.87
1860,PA_3_MH_03_D_calibrated.png:brown,198321,57.60,37.04,0,193,596.99,731.86,660.06,382.56,134.60,726.28,11422301,11422301,395,447,135.84,420.42
1861,PA_3_MH_04_D_calibrated.png:wing,247895,90.14,45.41,20,224,525.39,683.02,751.98,419.73,135.67,816.96,22344303,22344303,292,377,137.78,456.71
1862,PA_3_MH_04_D_calibrated.png:cream,45082,171.31,32.39,78,224,490.78,656.64,271.83,211.16,113.74,803.44,7723121,7723121,294,378,137.67,451.23
1863,PA_3_MH_04_D_calibrated.png:brown,247895,58.98,34.35,0,195,543.67,696.96,751.98,419.73,135.67,816.96,14621182,14621182,292,377,137.78,456.71
1864,PA_3_MH_05_D_calibrated.png:wing,200820,91.14,54.17,17,224,640.63,744.59,664.73,384.66,137.88,722.60,18303108,18303108,444,468,137.41,420.54
1865,PA_3_MH_05_D_calibrated.png:cream,53582,169.78,34.74,49,224,623.33,738.10,337.89,201.91,119.36,715.60,9097308,9097308,441,476,134.77,416.11
1866,PA_3_MH_05_D_calibrated.png:brown,200820,45.84,33.56,0,170,657.73,751.00,664.73,384.66,137.88,722.60,9205800,9205800,444,468,137.41,420.54
1867,PA_3_MH_06_D_calibrated.png:wing,239287,85.29,46.89,14,216,517.50,807.66,729.75,417.50,144.41,802.03,20408975,20408975,256,542,145.00,453.43
1868,PA_3_MH_06_D_calibrated.png:cream,45955,167.07,29.35,68,216,478.83,786.48,267.92,218.39,109.31,784.18,7677808,7677808,269,534,141.89,444.86
1869,PA_3_MH_06_D_calibrated.png:brown,239287,53.20,33.41,0,178,540.82,820.44,729.75,417.50,144.41,802.03,12731167,12731167,256,542,145.00,453.43
1870,PA_3_MH_07_D_calibrated.png:wing,240820,103.67,40.38,27,217,513.32,760.70,734.24,417.60,139.45,804.33,24965877,24965877,276,465,140.09,451.71
1871,PA_3_MH_07_D_calibrated.png:cream,57063,163.06,28.20,66,217,497.82,760.91,328.34,221.28,122.12,733.04,9304544,9304544,304,445,138.26,445.95
1872,PA_3_MH_07_D_calibrated.png:brown,240820,65.03,40.74,0,180,522.52,760.57,734.24,417.60,139.45,804.33,15661333.00,15661333.00,276,465,140.09,451.71
1873,PA_3_MH_08_D_calibrated.png:wing,209393,84.95,49.36,19,219,621.11,779.29,678.59,392.88,143.83,740.61,17787998,17787998,369,546,145.45,432.23
1874,PA_3_MH_08_D_calibrated.png:cream,38891,175.65,32.23,70,219,594.26,749.44,254.71,194.40,131.22,736.25,6831157,6831157,371,546,145.12,425.29
1875,PA_3_MH_08_D_calibrated.png:brown,209393,52.33,31.50,0,183,637.85,797.90,678.59,392.88,143.83,740.61,10956841,10956841,369,546,145.45,432.23
1876,PA_3_MH_09_D_calibrated.png:wing,229920,93.71,47.65,21,219,556.83,750.85,718.92,407.20,140.02,789.60,21546041,21546041,322,470,138.13,445.96
1877,PA_3_MH_09_D_calibrated.png:cream,46156,174.50,31.77,71,219,529.20,727.41,272.05,216.01,108.48,776.92,8054080,8054080,322,475,137.09,440.97
1878,PA_3_MH_09_D_calibrated.png:brown,229920,58.68,35.96,0,192,573.33,764.84,718.92,407.20,140.02,789.60,13491961,13491961,322,470,138.13,445.96
1879,PA_3_MH_10_D_calibrated.png:wing,244242,108.18,37.96,28,237,487.50,731.61,753.55,412.69,140.56,823.99,26421423,26421423,233,442,140.96,460.13
1880,PA_3_MH_10_D_calibrated.png:cream,57708,162.75,26.60,71,237,479.47,706.85,323.70,226.99,120.56,803.52,9391980,9391980,240,444,136.41,455.72
1881,PA_3_MH_10_D_calibrated.png:brown,244242,69.72,43.08,0,187,491.93,745.26,753.55,412.69,140.56,823.99,17029443,17029443,233,442,140.96,460.13
1882,PA_3_MH_11_D_calibrated.png:wing,245338,74.62,37.81,15,249,525.61,781.11,729.55,428.17,133.50,814.69,18307738,18307738,289,454,134.10,462.67
1883,PA_3_MH_11_D_calibrated.png:cream,25141,162.92,25.61,76,249,482.64,744.36,212.28,150.80,126.73,796.23,4095919.00,4095919.00,288,479,135.51,455.50
1884,PA_3_MH_11_D_calibrated.png:brown,245338,57.93,29.25,0,182,538.00,791.70,729.55,428.17,133.50,814.69,14211819,14211819,289,454,134.10,462.67
1885,PA_3_MH_12_D_calibrated.png:wing,255900,63.07,34.21,17,206,542.91,750.93,744.93,437.38,134.06,821.28,16140882,16140882,295,431,136.63,478.69
1886,PA_3_MH_12_D_calibrated.png:cream,17372,166.06,28.64,69,206,490.49,695.12,163.08,135.63,95.91,807.58,2884720,2884720,302,426,134.30,472.26
1887,PA_3_MH_12_D_calibrated.png:brown,255900,51.80,23.19,0,168,554.31,763.07,744.93,437.38,134.06,821.28,13256162,13256162,295,431,136.63,478.69
1888,PA_3_MH_13_D_calibrated.png:wing,289233,85.07,37.21,18,250,568.94,728.22,782.39,470.69,136.43,856.33,24605127,24605127,305,401,137.37,506.47
1889,PA_3_MH_13_D_calibrated.png:cream,29075,170.19,24.64,75,250,537.51,702.20,212.30,174.38,125.76,845.65,4948217,4948217,308,401,138.26,481.09
1890,PA_3_MH_13_D_calibrated.png:brown,289233,67.96,32.10,0,209,576.86,734.77,782.39,470.69,136.43,856.33,19656910,19656910,305,401,137.37,506.47
1891,PA_3_MH_14_D_calibrated.png:wing,260900,85.70,38.61,18,219,520.83,720.61,759.27,437.51,139.48,828.85,22360230,22360230,274,390,135.98,483.66
1892,PA_3_MH_14_D_calibrated.png:cream,27135,174.88,26.82,91,219,499.22,685.40,221.73,155.82,134.61,774.58,4745450,4745450,237,438,144.94,471.28
1893,PA_3_MH_14_D_calibrated.png:brown,260900,67.52,31.97,0,185,526.65,730.09,759.27,437.51,139.48,828.85,17614780,17614780,274,390,135.98,483.66
1894,PA_3_MH_15_D_calibrated.png:wing,242133,87.84,42.32,19,237,514.42,741.97,721.99,427.01,135.74,793.33,21267842,21267842,278,435,138.37,461.55
1895,PA_3_MH_15_D_calibrated.png:cream,32957,176.55,29.06,76,237,493.55,722.77,232.99,180.10,130.54,776.44,5818534,5818534,279,436,135.52,435.37
1896,PA_3_MH_15_D_calibrated.png:brown,242133,63.81,32.83,0,192,522.29,749.20,721.99,427.01,135.74,793.33,15449308,15449308,278,435,138.37,461.55
1897,PA_3_MH_16_D_calibrated.png:wing,226410,73.63,31.21,21,222,578.19,789.13,708.76,406.73,142.70,770.10,16669799.00,16669799.00,303,523,141.54,446.84
1898,PA_3_MH_16_D_calibrated.png:cream,13989,164.33,26.02,78,222,540.56,745.94,158.05,112.69,132.14,731.12,2298840,2298840,283,616,148.59,428.56
1899,PA_3_MH_16_D_calibrated.png:brown,226410,63.47,25.61,0,182,584.21,796.04,708.76,406.73,142.70,770.10,14370959,14370959,303,523,141.54,446.84
1900,PA_3_MH_17_D_calibrated.png:wing,215522,86.59,33.15,22,250,602.65,781.01,674.14,407.06,136.97,757.60,18661520,18661520,354,483,141.27,439.28
1901,PA_3_MH_17_D_calibrated.png:cream,16526,174.31,22.80,98,250,579.57,757.97,162.67,129.35,111.96,738.55,2880607,2880607,353,494,139.67,428.76
1902,PA_3_MH_17_D_calibrated.png:brown,215522,73.22,29.42,0,196,606.87,785.22,674.14,407.06,136.97,757.60,15780913.00,15780913.00,354,483,141.27,439.28
1903,PA_3_MH_18_D_calibrated.png:wing,256064,66.00,35.94,15,213,551.80,742.85,767.35,424.88,137.62,837.25,16899042,16899042,279,427,139.12,462.98
1904,PA_3_MH_18_D_calibrated.png:cream,19631,163.65,27.76,68,213,514.65,702.02,182.31,137.10,126.80,819.59,3212526,3212526,279,430,137.47,445.07
